drug_name,target_name,drug_id,target_id,rf_score,rank,ntype,entity_name,importance
Buspirone,5-hydroxytryptamine receptor 1A,DB00490,CHEMBL214,0.9491367874661234,2,Disease,Disease::DOID:594,0.8455348014831543
Buspirone,5-hydroxytryptamine receptor 1A,DB00490,CHEMBL214,0.9491367874661234,3,Gene,Gene::2863,0.6371344923973083
Buspirone,5-hydroxytryptamine receptor 1A,DB00490,CHEMBL214,0.9491367874661234,4,Gene,Gene::6532,0.585464596748352
Buspirone,5-hydroxytryptamine receptor 1A,DB00490,CHEMBL214,0.9491367874661234,5,Compound,Compound::MESH:C030265,0.4855203330516815
Buspirone,5-hydroxytryptamine receptor 1A,DB00490,CHEMBL214,0.9491367874661234,6,Gene,Gene::2587,0.4829184412956238
Buspirone,5-hydroxytryptamine receptor 1A,DB00490,CHEMBL214,0.9491367874661234,7,Disease,Disease::MESH:D001008,0.45640385150909424
Buspirone,5-hydroxytryptamine receptor 1A,DB00490,CHEMBL214,0.9491367874661234,8,Gene,Gene::213,0.44323357939720154
Buspirone,5-hydroxytryptamine receptor 1A,DB00490,CHEMBL214,0.9491367874661234,9,Gene,Gene::5004,0.44323357939720154
Buspirone,5-hydroxytryptamine receptor 1A,DB00490,CHEMBL214,0.9491367874661234,10,Disease,Disease::MESH:D000341,0.43792468309402466
Buspirone,5-hydroxytryptamine receptor 1A,DB00490,CHEMBL214,0.9491367874661234,11,Gene,Gene::8520,0.42987060546875
Buspirone,5-hydroxytryptamine receptor 1A,DB00490,CHEMBL214,0.9491367874661234,12,Gene,Gene::4931,0.42987060546875
Buspirone,5-hydroxytryptamine receptor 1A,DB00490,CHEMBL214,0.9491367874661234,13,Gene,Gene::7099,0.4283880889415741
Buspirone,5-hydroxytryptamine receptor 1A,DB00490,CHEMBL214,0.9491367874661234,14,Gene,Gene::10668,0.4283880889415741
Buspirone,5-hydroxytryptamine receptor 1A,DB00490,CHEMBL214,0.9491367874661234,15,Gene,Gene::24473,0.42334771156311035
Quizartinib,Mitogen-activated protein kinase kinase kinase 12,DB12874,CHEMBL1908389,0.9488479941464316,1,Gene,Gene::2322,1.0266203880310059
Quizartinib,Mitogen-activated protein kinase kinase kinase 12,DB12874,CHEMBL1908389,0.9488479941464316,2,Gene,Gene::5609,0.6208333373069763
Quizartinib,Mitogen-activated protein kinase kinase kinase 12,DB12874,CHEMBL1908389,0.9488479941464316,3,Gene,Gene::9429,0.5404329299926758
Quizartinib,Mitogen-activated protein kinase kinase kinase 12,DB12874,CHEMBL1908389,0.9488479941464316,4,Compound,Compound::CHEMBL290352,0.48613202571868896
Quizartinib,Mitogen-activated protein kinase kinase kinase 12,DB12874,CHEMBL1908389,0.9488479941464316,5,Disease,Disease::MESH:D015470,0.48232346773147583
Quizartinib,Mitogen-activated protein kinase kinase kinase 12,DB12874,CHEMBL1908389,0.9488479941464316,6,Disease,Disease::MESH:D009369,0.48232346773147583
Quizartinib,Mitogen-activated protein kinase kinase kinase 12,DB12874,CHEMBL1908389,0.9488479941464316,7,Gene,Gene::1956,0.4459010362625122
Quizartinib,Mitogen-activated protein kinase kinase kinase 12,DB12874,CHEMBL1908389,0.9488479941464316,8,Gene,Gene::26357,0.44575777649879456
Quizartinib,Mitogen-activated protein kinase kinase kinase 12,DB12874,CHEMBL1908389,0.9488479941464316,9,Compound,Compound::DB12010,0.440129816532135
Quizartinib,Mitogen-activated protein kinase kinase kinase 12,DB12874,CHEMBL1908389,0.9488479941464316,10,Disease,Disease::MESH:D003920,0.43629738688468933
Quizartinib,Mitogen-activated protein kinase kinase kinase 12,DB12874,CHEMBL1908389,0.9488479941464316,11,Disease,Disease::MESH:D015535,0.43598389625549316
Quizartinib,Mitogen-activated protein kinase kinase kinase 12,DB12874,CHEMBL1908389,0.9488479941464316,12,Disease,Disease::MESH:C563663,0.4197997748851776
Quizartinib,Mitogen-activated protein kinase kinase kinase 12,DB12874,CHEMBL1908389,0.9488479941464316,13,Disease,Disease::MESH:D013274,0.39841651916503906
Quizartinib,Mitogen-activated protein kinase kinase kinase 12,DB12874,CHEMBL1908389,0.9488479941464316,14,Disease,Disease::MESH:D009410,0.39323967695236206
Quizartinib,Mitogen-activated protein kinase kinase kinase 12,DB12874,CHEMBL1908389,0.9488479941464316,15,Gene,Gene::14255,0.310090571641922
Mangafodipir,Carbonic anhydrase 2,DB06796,CHEMBL205,0.9479656354853254,1,Gene,Gene::6648,1.3233616352081299
Mangafodipir,Carbonic anhydrase 2,DB06796,CHEMBL205,0.9479656354853254,2,Gene,Gene::2,0.8225097060203552
Mangafodipir,Carbonic anhydrase 2,DB06796,CHEMBL205,0.9479656354853254,3,Gene,Gene::213,0.8225097060203552
Mangafodipir,Carbonic anhydrase 2,DB06796,CHEMBL205,0.9479656354853254,4,Gene,Gene::3329,0.36802300810813904
Mangafodipir,Carbonic anhydrase 2,DB06796,CHEMBL205,0.9479656354853254,5,Gene,Gene::619501,0.35972103476524353
Mangafodipir,Carbonic anhydrase 2,DB06796,CHEMBL205,0.9479656354853254,6,Gene,Gene::2147,0.34682682156562805
Mangafodipir,Carbonic anhydrase 2,DB06796,CHEMBL205,0.9479656354853254,7,Disease,Disease::MESH:D003643,0.26189541816711426
Mangafodipir,Carbonic anhydrase 2,DB06796,CHEMBL205,0.9479656354853254,8,Compound,Compound::CHEBI:17544,0.2540460526943207
Mangafodipir,Carbonic anhydrase 2,DB06796,CHEMBL205,0.9479656354853254,9,Gene,Gene::344752,0.24429763853549957
Mangafodipir,Carbonic anhydrase 2,DB06796,CHEMBL205,0.9479656354853254,10,Gene,Gene::84132,0.2416023463010788
Mangafodipir,Carbonic anhydrase 2,DB06796,CHEMBL205,0.9479656354853254,11,Compound,Compound::DB14533,0.2383144497871399
Mangafodipir,Carbonic anhydrase 2,DB06796,CHEMBL205,0.9479656354853254,12,Compound,Compound::MESH:D012964,0.23762428760528564
Mangafodipir,Carbonic anhydrase 2,DB06796,CHEMBL205,0.9479656354853254,13,Gene,Gene::6550,0.22844843566417694
Mangafodipir,Carbonic anhydrase 2,DB06796,CHEMBL205,0.9479656354853254,14,Gene,Gene::6521,0.18191508948802948
Mangafodipir,Carbonic anhydrase 2,DB06796,CHEMBL205,0.9479656354853254,15,Gene,Gene::7124,0.181690976023674
Brinzolamide,Carbonic anhydrase 2,DB01194,CHEMBL205,0.9477683748259302,1,Disease,Disease::MESH:D009798,1.397274374961853
Brinzolamide,Carbonic anhydrase 2,DB01194,CHEMBL205,0.9477683748259302,2,Compound,Compound::DB06119,1.3404426574707031
Brinzolamide,Carbonic anhydrase 2,DB01194,CHEMBL205,0.9477683748259302,3,Disease,Disease::DOID:1686,1.321370244026184
Brinzolamide,Carbonic anhydrase 2,DB01194,CHEMBL205,0.9477683748259302,4,Compound,Compound::DB00869,1.304263710975647
Brinzolamide,Carbonic anhydrase 2,DB01194,CHEMBL205,0.9477683748259302,5,Compound,Compound::DB00273,1.2802162170410156
Brinzolamide,Carbonic anhydrase 2,DB01194,CHEMBL205,0.9477683748259302,6,Gene,Gene::1576,1.2682745456695557
Brinzolamide,Carbonic anhydrase 2,DB01194,CHEMBL205,0.9477683748259302,7,Gene,Gene::619501,0.694180965423584
Brinzolamide,Carbonic anhydrase 2,DB01194,CHEMBL205,0.9477683748259302,8,Gene,Gene::2147,0.6423953175544739
Brinzolamide,Carbonic anhydrase 2,DB01194,CHEMBL205,0.9477683748259302,9,Gene,Gene::3329,0.6227596402168274
Brinzolamide,Carbonic anhydrase 2,DB01194,CHEMBL205,0.9477683748259302,10,Compound,Compound::CHEBI:17544,0.46195343136787415
Brinzolamide,Carbonic anhydrase 2,DB01194,CHEMBL205,0.9477683748259302,11,Gene,Gene::344752,0.4424881339073181
Brinzolamide,Carbonic anhydrase 2,DB01194,CHEMBL205,0.9477683748259302,12,Compound,Compound::MESH:D012964,0.42922812700271606
Brinzolamide,Carbonic anhydrase 2,DB01194,CHEMBL205,0.9477683748259302,13,Gene,Gene::84132,0.4285302460193634
Brinzolamide,Carbonic anhydrase 2,DB01194,CHEMBL205,0.9477683748259302,14,Disease,Disease::MESH:D003643,0.4166809022426605
Brinzolamide,Carbonic anhydrase 2,DB01194,CHEMBL205,0.9477683748259302,15,Compound,Compound::DB14533,0.4056452214717865
Ubrogepant,Glucocorticoid receptor,DB15328,CHEMBL2034,0.9474698144150838,1,Gene,Gene::10203,1.659658670425415
Ubrogepant,Glucocorticoid receptor,DB15328,CHEMBL2034,0.9474698144150838,2,Gene,Gene::3596,0.7791488766670227
Ubrogepant,Glucocorticoid receptor,DB15328,CHEMBL2034,0.9474698144150838,3,Gene,Gene::2909,0.6492353081703186
Ubrogepant,Glucocorticoid receptor,DB15328,CHEMBL2034,0.9474698144150838,4,Disease,Disease::MESH:D020325,0.6145310401916504
Ubrogepant,Glucocorticoid receptor,DB15328,CHEMBL2034,0.9474698144150838,5,Disease,Disease::MESH:D020326,0.6145310401916504
Ubrogepant,Glucocorticoid receptor,DB15328,CHEMBL2034,0.9474698144150838,6,Gene,Gene::207,0.5573062300682068
Ubrogepant,Glucocorticoid receptor,DB15328,CHEMBL2034,0.9474698144150838,7,Compound,Compound::DB01234,0.49442222714424133
Ubrogepant,Glucocorticoid receptor,DB15328,CHEMBL2034,0.9474698144150838,8,Gene,Gene::2309,0.40168121457099915
Ubrogepant,Glucocorticoid receptor,DB15328,CHEMBL2034,0.9474698144150838,9,Gene,Gene::9282,0.3971330225467682
Ubrogepant,Glucocorticoid receptor,DB15328,CHEMBL2034,0.9474698144150838,10,Disease,Disease::MESH:D008181,0.3919934928417206
Ubrogepant,Glucocorticoid receptor,DB15328,CHEMBL2034,0.9474698144150838,11,Gene,Gene::3727,0.3043650686740875
Ubrogepant,Glucocorticoid receptor,DB15328,CHEMBL2034,0.9474698144150838,12,Gene,Gene::23426,0.30386555194854736
Ubrogepant,Glucocorticoid receptor,DB15328,CHEMBL2034,0.9474698144150838,13,Gene,Gene::5599,0.21459127962589264
Ubrogepant,Glucocorticoid receptor,DB15328,CHEMBL2034,0.9474698144150838,14,Compound,Compound::DB00620,0.20691557228565216
Ubrogepant,Glucocorticoid receptor,DB15328,CHEMBL2034,0.9474698144150838,15,Gene,Gene::2810,0.20091331005096436
Fosnetupitant,Mitogen-activated protein kinase kinase kinase 12,DB14019,CHEMBL1908389,0.9470464499947062,1,Gene,Gene::1576,0.9631739258766174
Fosnetupitant,Mitogen-activated protein kinase kinase kinase 12,DB14019,CHEMBL1908389,0.9470464499947062,2,Gene,Gene::6869,0.9270943403244019
Fosnetupitant,Mitogen-activated protein kinase kinase kinase 12,DB14019,CHEMBL1908389,0.9470464499947062,3,Gene,Gene::5609,0.507953405380249
Fosnetupitant,Mitogen-activated protein kinase kinase kinase 12,DB14019,CHEMBL1908389,0.9470464499947062,4,Compound,Compound::CHEMBL290352,0.39607590436935425
Fosnetupitant,Mitogen-activated protein kinase kinase kinase 12,DB14019,CHEMBL1908389,0.9470464499947062,5,Gene,Gene::1956,0.38443732261657715
Fosnetupitant,Mitogen-activated protein kinase kinase kinase 12,DB14019,CHEMBL1908389,0.9470464499947062,6,Disease,Disease::MESH:D003920,0.38200148940086365
Fosnetupitant,Mitogen-activated protein kinase kinase kinase 12,DB14019,CHEMBL1908389,0.9470464499947062,7,Compound,Compound::DB12010,0.36871257424354553
Fosnetupitant,Mitogen-activated protein kinase kinase kinase 12,DB14019,CHEMBL1908389,0.9470464499947062,8,Disease,Disease::MESH:D015535,0.33591505885124207
Fosnetupitant,Mitogen-activated protein kinase kinase kinase 12,DB14019,CHEMBL1908389,0.9470464499947062,9,Disease,Disease::MESH:D013274,0.3349391520023346
Fosnetupitant,Mitogen-activated protein kinase kinase kinase 12,DB14019,CHEMBL1908389,0.9470464499947062,10,Disease,Disease::MESH:D009410,0.3253248333930969
Fosnetupitant,Mitogen-activated protein kinase kinase kinase 12,DB14019,CHEMBL1908389,0.9470464499947062,11,Disease,Disease::MESH:C563663,0.31242167949676514
Fosnetupitant,Mitogen-activated protein kinase kinase kinase 12,DB14019,CHEMBL1908389,0.9470464499947062,12,Gene,Gene::1432,0.2527354061603546
Fosnetupitant,Mitogen-activated protein kinase kinase kinase 12,DB14019,CHEMBL1908389,0.9470464499947062,13,Gene,Gene::5600,0.2527354061603546
Fosnetupitant,Mitogen-activated protein kinase kinase kinase 12,DB14019,CHEMBL1908389,0.9470464499947062,14,Compound,Compound::CHEBI:18186,0.1762269139289856
Fosnetupitant,Mitogen-activated protein kinase kinase kinase 12,DB14019,CHEMBL1908389,0.9470464499947062,15,Compound,Compound::CHEBI:25017,0.1762269139289856
Levoleucovorin,Carbonic anhydrase 2,DB11596,CHEMBL205,0.9469879492613348,1,Disease,Disease::MESH:D005494,1.3637298345565796
Levoleucovorin,Carbonic anhydrase 2,DB11596,CHEMBL205,0.9469879492613348,2,Gene,Gene::22943,1.34132719039917
Levoleucovorin,Carbonic anhydrase 2,DB11596,CHEMBL205,0.9469879492613348,3,Gene,Gene::2147,0.7072824239730835
Levoleucovorin,Carbonic anhydrase 2,DB11596,CHEMBL205,0.9469879492613348,4,Gene,Gene::619501,0.6963222622871399
Levoleucovorin,Carbonic anhydrase 2,DB11596,CHEMBL205,0.9469879492613348,5,Disease,Disease::MESH:D015179,0.6911337375640869
Levoleucovorin,Carbonic anhydrase 2,DB11596,CHEMBL205,0.9469879492613348,6,Gene,Gene::3329,0.688811182975769
Levoleucovorin,Carbonic anhydrase 2,DB11596,CHEMBL205,0.9469879492613348,7,Disease,Disease::MESH:D001943,0.6846455931663513
Levoleucovorin,Carbonic anhydrase 2,DB11596,CHEMBL205,0.9469879492613348,8,Gene,Gene::drugbank:BE0002010,0.668709397315979
Levoleucovorin,Carbonic anhydrase 2,DB11596,CHEMBL205,0.9469879492613348,9,Gene,Gene::drugbank:BE0001838,0.668709397315979
Levoleucovorin,Carbonic anhydrase 2,DB11596,CHEMBL205,0.9469879492613348,10,Gene,Gene::344752,0.49516087770462036
Levoleucovorin,Carbonic anhydrase 2,DB11596,CHEMBL205,0.9469879492613348,11,Compound,Compound::CHEBI:17544,0.48088642954826355
Levoleucovorin,Carbonic anhydrase 2,DB11596,CHEMBL205,0.9469879492613348,12,Compound,Compound::DB14533,0.4697245657444
Levoleucovorin,Carbonic anhydrase 2,DB11596,CHEMBL205,0.9469879492613348,13,Gene,Gene::84132,0.4687471389770508
Levoleucovorin,Carbonic anhydrase 2,DB11596,CHEMBL205,0.9469879492613348,14,Compound,Compound::MESH:D012964,0.4656239449977875
Levoleucovorin,Carbonic anhydrase 2,DB11596,CHEMBL205,0.9469879492613348,15,Disease,Disease::MESH:D003643,0.46210816502571106
Fosnetupitant,Glucocorticoid receptor,DB14019,CHEMBL2034,0.9461090995868446,1,Gene,Gene::6869,1.2428444623947144
Fosnetupitant,Glucocorticoid receptor,DB14019,CHEMBL2034,0.9461090995868446,2,Gene,Gene::1576,1.1989336013793945
Fosnetupitant,Glucocorticoid receptor,DB14019,CHEMBL2034,0.9461090995868446,3,Gene,Gene::3596,0.6508848667144775
Fosnetupitant,Glucocorticoid receptor,DB14019,CHEMBL2034,0.9461090995868446,4,Gene,Gene::2909,0.5392635464668274
Fosnetupitant,Glucocorticoid receptor,DB14019,CHEMBL2034,0.9461090995868446,5,Gene,Gene::207,0.5073232054710388
Fosnetupitant,Glucocorticoid receptor,DB14019,CHEMBL2034,0.9461090995868446,6,Compound,Compound::DB01234,0.44384101033210754
Fosnetupitant,Glucocorticoid receptor,DB14019,CHEMBL2034,0.9461090995868446,7,Gene,Gene::2309,0.3687872290611267
Fosnetupitant,Glucocorticoid receptor,DB14019,CHEMBL2034,0.9461090995868446,8,Disease,Disease::MESH:D008181,0.35144370794296265
Fosnetupitant,Glucocorticoid receptor,DB14019,CHEMBL2034,0.9461090995868446,9,Gene,Gene::9282,0.3414202630519867
Fosnetupitant,Glucocorticoid receptor,DB14019,CHEMBL2034,0.9461090995868446,10,Gene,Gene::3727,0.2726011574268341
Fosnetupitant,Glucocorticoid receptor,DB14019,CHEMBL2034,0.9461090995868446,11,Gene,Gene::23426,0.27201876044273376
Fosnetupitant,Glucocorticoid receptor,DB14019,CHEMBL2034,0.9461090995868446,12,Gene,Gene::5599,0.18926040828227997
Fosnetupitant,Glucocorticoid receptor,DB14019,CHEMBL2034,0.9461090995868446,13,Compound,Compound::DB00620,0.18254368007183075
Fosnetupitant,Glucocorticoid receptor,DB14019,CHEMBL2034,0.9461090995868446,14,Gene,Gene::2810,0.18123625218868256
Fosnetupitant,Glucocorticoid receptor,DB14019,CHEMBL2034,0.9461090995868446,15,Gene,Gene::3932,0.18089129030704498
Asciminib,Tyrosine-protein kinase ABL1,DB12597,CHEMBL1862,0.9456818613827136,1,Compound,Compound::DB13005,0.2743115723133087
Asciminib,Tyrosine-protein kinase ABL1,DB12597,CHEMBL1862,0.9456818613827136,2,Disease,Disease::MESH:D010300,0.2711624205112457
Asciminib,Tyrosine-protein kinase ABL1,DB12597,CHEMBL1862,0.9456818613827136,3,Disease,Disease::MESH:D030342,0.2706025540828705
Asciminib,Tyrosine-protein kinase ABL1,DB12597,CHEMBL1862,0.9456818613827136,4,Compound,Compound::DB13749,0.2617610991001129
Asciminib,Tyrosine-protein kinase ABL1,DB12597,CHEMBL1862,0.9456818613827136,5,Gene,Gene::5770,0.26173609495162964
Asciminib,Tyrosine-protein kinase ABL1,DB12597,CHEMBL1862,0.9456818613827136,6,Compound,Compound::MESH:C493107,0.26129525899887085
Asciminib,Tyrosine-protein kinase ABL1,DB12597,CHEMBL1862,0.9456818613827136,7,Disease,Disease::MESH:C537373,0.2595822811126709
Asciminib,Tyrosine-protein kinase ABL1,DB12597,CHEMBL1862,0.9456818613827136,8,Disease,Disease::MESH:D000544,0.25584927201271057
Asciminib,Tyrosine-protein kinase ABL1,DB12597,CHEMBL1862,0.9456818613827136,9,Disease,Disease::MESH:D009362,0.255462646484375
Asciminib,Tyrosine-protein kinase ABL1,DB12597,CHEMBL1862,0.9456818613827136,10,Gene,Gene::11315,0.25264155864715576
Asciminib,Tyrosine-protein kinase ABL1,DB12597,CHEMBL1862,0.9456818613827136,11,Disease,Disease::MESH:D001172,0.2492964118719101
Asciminib,Tyrosine-protein kinase ABL1,DB12597,CHEMBL1862,0.9456818613827136,12,Gene,Gene::342372,0.24924276769161224
Asciminib,Tyrosine-protein kinase ABL1,DB12597,CHEMBL1862,0.9456818613827136,13,Gene,Gene::472,0.14610016345977783
Asciminib,Tyrosine-protein kinase ABL1,DB12597,CHEMBL1862,0.9456818613827136,14,Gene,Gene::79705,0.1418962925672531
Asciminib,Tyrosine-protein kinase ABL1,DB12597,CHEMBL1862,0.9456818613827136,15,Gene,Gene::10413,0.13934239745140076
Rolapitant,Mitogen-activated protein kinase kinase kinase 12,DB09291,CHEMBL1908389,0.9455874744367846,1,Gene,Gene::6869,1.3049145936965942
Rolapitant,Mitogen-activated protein kinase kinase kinase 12,DB09291,CHEMBL1908389,0.9455874744367846,2,Gene,Gene::5609,0.5409920811653137
Rolapitant,Mitogen-activated protein kinase kinase kinase 12,DB09291,CHEMBL1908389,0.9455874744367846,3,Gene,Gene::1565,0.5236617922782898
Rolapitant,Mitogen-activated protein kinase kinase kinase 12,DB09291,CHEMBL1908389,0.9455874744367846,4,Gene,Gene::1576,0.5236617922782898
Rolapitant,Mitogen-activated protein kinase kinase kinase 12,DB09291,CHEMBL1908389,0.9455874744367846,5,Gene,Gene::1956,0.41485661268234253
Rolapitant,Mitogen-activated protein kinase kinase kinase 12,DB09291,CHEMBL1908389,0.9455874744367846,6,Compound,Compound::CHEMBL290352,0.3918294608592987
Rolapitant,Mitogen-activated protein kinase kinase kinase 12,DB09291,CHEMBL1908389,0.9455874744367846,7,Disease,Disease::MESH:D003920,0.3773134648799896
Rolapitant,Mitogen-activated protein kinase kinase kinase 12,DB09291,CHEMBL1908389,0.9455874744367846,8,Compound,Compound::DB12010,0.36245185136795044
Rolapitant,Mitogen-activated protein kinase kinase kinase 12,DB09291,CHEMBL1908389,0.9455874744367846,9,Disease,Disease::MESH:C563663,0.34286677837371826
Rolapitant,Mitogen-activated protein kinase kinase kinase 12,DB09291,CHEMBL1908389,0.9455874744367846,10,Disease,Disease::MESH:D015535,0.3416493535041809
Rolapitant,Mitogen-activated protein kinase kinase kinase 12,DB09291,CHEMBL1908389,0.9455874744367846,11,Disease,Disease::MESH:D009410,0.33636274933815
Rolapitant,Mitogen-activated protein kinase kinase kinase 12,DB09291,CHEMBL1908389,0.9455874744367846,12,Disease,Disease::MESH:D013274,0.3317216634750366
Rolapitant,Mitogen-activated protein kinase kinase kinase 12,DB09291,CHEMBL1908389,0.9455874744367846,13,Gene,Gene::1432,0.2627958357334137
Rolapitant,Mitogen-activated protein kinase kinase kinase 12,DB09291,CHEMBL1908389,0.9455874744367846,14,Gene,Gene::5600,0.2627958357334137
Rolapitant,Mitogen-activated protein kinase kinase kinase 12,DB09291,CHEMBL1908389,0.9455874744367846,15,Compound,Compound::CHEBI:18186,0.1778416782617569
